Date,Close/Last,Volume,Open,High,Low
7/18/2017,225.67,3145933,225.13,225.69,224.73
7/17/2017,225.5,1176176,225.45,225.8602,225.34
7/14/2017,225.47,1642408,224.52,225.9,224.39
7/13/2017,224.45,1485723,224.16,224.61,223.89
7/12/2017,224.07,1491417,223.47,224.28,223.47
7/11/2017,222.4,1638819,222.42,222.7599,221.2193
7/10/2017,222.57,1800220,222.2,222.99,222.04
7/7/2017,222.34,2148108,221.52,222.52,221.3798
7/6/2017,220.94,2541271,222.16,222.25,220.72
7/5/2017,222.94,2042870,222.84,223.17,222
7/3/2017,222.55,1762460,223.09,223.53,222.47
6/30/2017,222.06,2982307,222.57,222.91,221.86
6/29/2017,221.69,4612398,223.81,223.92,220.4191
6/28/2017,223.62,2875559,222.73,223.84,222.5
6/27/2017,221.66,3476677,223.21,223.52,221.63
6/26/2017,223.44,1321646,224,224.4491,223.24
6/23/2017,223.37,1257512,223.12,223.65,222.72
6/22/2017,224,1344396,224.17,224.659,223.87
6/21/2017,224.13,1421904,224.57,224.72,223.64
6/20/2017,224.22,1365991,225.36,225.36,224.18
6/19/2017,225.7,1433388,224.73,225.765,224.62
6/16/2017,223.87,1603601,224,224.06,222.94
6/15/2017,223.81,2171052,222.86,223.93,222.51
6/14/2017,224.26,1885951,224.82,224.84,223.38
6/13/2017,224.5,2170673,223.99,224.57,223.6395
6/12/2017,223.41,1812635,223.21,223.48,222.51
6/9/2017,223.5,2117595,224.12,224.9298,222.1
6/8/2017,223.76,1116083,223.82,224.3079,223.24
6/7/2017,223.68,1328853,223.69,223.93,222.93
6/6/2017,223.31,1449440,223.37,223.9547,223.2
6/5/2017,223.95,1831231,223.99,224.28,223.81
6/2/2017,224.1,1857591,223.48,224.32,223.17
6/1/2017,223.4,2108668,222.14,223.45,221.86
5/31/2017,221.67,2326114,222.04,222.08,220.92
5/30/2017,221.72,1511760,221.56,221.97,221.42
5/26/2017,221.93,1196032,221.76,222.07,221.67
5/25/2017,221.92,1564670,221.425,222.24,221.21
5/24/2017,220.89,1454444,220.64,221,220.28
5/23/2017,220.36,1258922,220.31,220.54,219.9
5/22/2017,219.93,1859686,219.26,220.05,219.2341
5/19/2017,218.71,2436492,217.88,219.4679,217.825
5/18/2017,217.36,2894672,216.33,218.24,216.1301
5/17/2017,216.57,3499143,218.61,219.07,216.42
5/16/2017,220.48,2445253,220.88,220.94,220
5/15/2017,220.52,1440947,219.88,220.72,219.83
5/12/2017,219.41,1056500,219.5,219.6,219.12
5/11/2017,219.75,1855740,219.74,219.93,218.62
5/10/2017,220.2,1067127,219.76,220.22,219.55
5/9/2017,219.79,1636937,220.29,220.4857,219.44
5/8/2017,220.07,2224456,220.13,220.25,219.57
5/5/2017,220.06,1729759,219.56,220.06,219.12
5/4/2017,219.18,1439117,219.27,219.35,218.3098
5/3/2017,218.98,1649860,218.78,219.17,218.24
5/2/2017,219.2,2572989,219.29,219.38,218.77
5/1/2017,219.13,1506102,219.16,219.5729,218.65
4/28/2017,218.6,1257631,219.33,219.3399,218.43
4/27/2017,219.02,1154178,219.2,219.3567,218.47
4/26/2017,218.85,2822234,218.96,219.8979,218.81
4/25/2017,219.01,1745228,218.41,219.36,218.29
4/24/2017,217.7,2365494,217.75,217.95,217.2299
4/21/2017,215.4,2594355,215.97,216.02,214.93
4/20/2017,216.03,2734279,214.98,216.5,214.62
4/19/2017,214.28,2032370,215.31,215.7,214.06
4/18/2017,214.75,2696119,214.55,215.24,213.9775
4/17/2017,215.34,1746887,214,215.35,213.8
4/13/2017,213.47,1806819,214.5,215.24,213.47
4/12/2017,214.9,2002341,215.49,215.6899,214.62
4/11/2017,215.79,1780780,215.63,215.88,214.25
4/10/2017,216.06,1311871,216.06,216.88,215.5
4/7/2017,215.91,1835941,215.86,216.64,215.4
4/6/2017,216.1,1633943,215.71,216.6834,215.22
4/5/2017,215.54,2306068,216.89,217.93,215.34
4/4/2017,216.2,2481594,215.71,216.25,215.33
4/3/2017,216.08,2843846,216.51,216.69,214.74
3/31/2017,216.35,1331399,216.56,217.1097,216.35
3/30/2017,216.87,2494840,216.17,217.13,215.98
3/29/2017,216.29,1748600,215.72,216.47,215.48
3/28/2017,215.97,3056514,214.16,216.46,214.05
3/27/2017,214.38,2082833,212.87,214.72,212.62
3/24/2017,214.73,2647438,215.14,215.77,213.88
3/23/2017,214.8,2436711,214.8,216.0249,214.44
3/22/2017,215.02,2599402,214.58,215.3448,213.95
3/21/2017,215.58,3457101,219,219.13,215.41
3/20/2017,218.3327,1035933,218.59,218.89,217.9795
3/17/2017,218.56,1588560,219.3,219.44,218.56
3/16/2017,219,1710880,219.61,219.65,218.651
3/15/2017,219.37,3358621,218.13,219.85,217.87
3/14/2017,217.56,1425507,217.77,217.81,216.89
3/13/2017,218.3,1388136,218.18,218.41,217.86
3/10/2017,218.17,1819854,218.55,218.56,217.26
3/9/2017,217.41,1634713,217.33,217.836,216.4602
3/8/2017,217.18,1784348,217.95,218.2,217.07
3/7/2017,217.64,1742746,217.98,218.33,217.42
3/6/2017,218.3,1530987,218.07,218.648,217.63
3/3/2017,218.98,1765450,218.7,219.09,218.308
3/2/2017,218.86,1650637,219.99,220.02,218.75
3/1/2017,220.15,3324641,218.9,220.66,218.87
2/28/2017,217.07,2179607,217.34,217.58,216.72
2/27/2017,217.71,1942146,217.32,217.8956,217.02
2/24/2017,217.39,1637970,216.22,217.42,216.16
2/23/2017,217.13,1717164,217.54,217.54,216.3
2/22/2017,217.01,1471517,216.72,217.19,216.55
2/21/2017,217.11,1893117,216.32,217.32,216.2475
2/17/2017,215.84,1451091,214.84,215.84,214.7938
2/16/2017,215.51,1920400,215.74,215.9,214.73
2/15/2017,215.68,2046635,214.34,215.89,214.31
2/14/2017,214.59,2528131,213.55,214.59,213.16
2/13/2017,213.7,1754894,213.11,214,213.07
2/10/2017,212.57,1412364,212.13,212.8,212.01
2/9/2017,211.72,1237374,210.78,212.0432,210.74
2/8/2017,210.52,1096149,209.89,210.61,209.63
2/7/2017,210.25,1194286,210.65,210.8368,209.99
2/6/2017,210.2,1345515,210.12,210.5425,209.84
2/3/2017,210.64,4264490,210.08,210.73,209.77
2/2/2017,209.09,1661279,208.59,209.4,208.23
2/1/2017,209,2698380,209.62,209.86,208.37
1/31/2017,208.97,3787112,208.34,208.97,207.79
1/30/2017,208.98,2782343,209.48,209.52,207.88
1/27/2017,210.25,1428162,210.65,210.7579,210.03
1/26/2017,210.55,2485077,210.65,210.9,210.25
1/25/2017,210.71,2867281,209.98,210.77,209.79
1/24/2017,208.97,1938911,207.86,209.4,207.7479
1/23/2017,207.65,4585809,207.84,208.21,206.83
1/20/2017,208.13,2082660,208.14,208.7,207.56
1/19/2017,207.46,1651889,208.27,208.43,206.97
1/18/2017,208.16,1980453,208.01,208.22,207.42
1/17/2017,207.72,1690033,207.79,208.21,207.33
1/13/2017,208.46,2822526,208.18,208.78,208.13
1/12/2017,208.05,3244065,207.97,208.19,206.54
1/11/2017,208.51,5677884,207.84,208.51,207.12
1/10/2017,207.92,2189419,207.9,208.82,207.51
1/9/2017,207.95,1705172,208.34,208.48,207.885
1/6/2017,208.61,2194559,207.99,209.09,207.4
1/5/2017,207.8,2771876,207.75,208.04,207.013
1/4/2017,207.96,4622411,207.2,208.18,207.12
1/3/2017,206.74,4749963,206.68,207.33,205.56
12/30/2016,205.31,4251392,206.37,206.43,204.51
12/29/2016,206.02,1773050,206.1,206.47,205.51
12/28/2016,206.06,2227968,208,208.07,205.91
12/27/2016,207.7,1817907,207.48,208.15,207.48
12/23/2016,207.19,1279239,206.98,207.22,206.77
12/22/2016,207.01,1863715,207.16,207.24,206.5
12/21/2016,208.57,1545971,209.06,209.2,208.57
12/20/2016,209.14,3194996,208.92,209.3099,208.6768
12/19/2016,208.34,2041659,208.1,208.8,207.9274
12/16/2016,207.87,3073336,208.82,208.84,207.55
12/15/2016,208.23,2809003,207.72,209.2299,207.58
12/14/2016,207.46,4232911,208.84,209.59,206.98
12/13/2016,209.19,2670042,208.53,209.7,208.47
12/12/2016,207.77,2419249,207.92,208.42,207.3359
12/9/2016,208,1971879,207.02,208.03,206.98
12/8/2016,206.74,2972955,206.25,207.27,205.95
12/7/2016,206.2,2253230,203.45,206.32,203.3
12/6/2016,203.62,2412897,203.17,203.63,202.64
12/5/2016,202.91,2070675,202.64,203.3,202.415
12/2/2016,201.75,2119016,201.7,202.23,201.35
12/1/2016,201.61,3281407,202.68,202.71,201.24
11/30/2016,202.4,2359018,203.53,203.692,202.31
11/29/2016,202.86,1689608,202.51,203.35,202.17
11/28/2016,202.54,2192930,203.07,203.37,202.345
11/25/2016,203.5,1843091,203.08,203.5,202.96
11/23/2016,202.69,1465575,202.14,202.71,201.7724
11/22/2016,202.51,2773330,202.51,202.73,201.7741
11/21/2016,202.14,2641114,201.25,202.18,201.11
11/18/2016,200.66,1668283,201.16,201.32,200.44
11/17/2016,201.02,1176827,200.21,201.13,200.12
11/16/2016,200.07,1195176,199.78,200.29,199.65
11/15/2016,200.41,2528093,199.29,200.42,199.0702
11/14/2016,198.8,2651089,199.3,199.49,198.06
11/11/2016,198.77,1921463,198.42,198.96,197.7
11/10/2016,199.14,5121781,199.53,200.44,197.61
11/9/2016,198.68,6118894,194.94,199.3399,194.92
11/8/2016,196.58,3048539,195.31,197.18,195.0233
11/7/2016,195.68,2698839,194.17,195.74,194.01
11/4/2016,191.48,2221546,191.8,192.71,191.32
11/3/2016,191.74,1512147,192.79,193,191.39
11/2/2016,192.49,3395490,193.42,193.81,192.1
11/1/2016,193.77,2456360,195.52,195.54,192.45
10/31/2016,195.13,1816103,195.49,195.74,194.9801
10/28/2016,195.13,2632032,195.71,196.4,194.4
10/27/2016,195.75,1635359,197.04,197.07,195.65
10/26/2016,196.27,1202296,195.76,196.86,195.53
10/25/2016,196.71,1464904,197.13,197.39,196.48
10/24/2016,197.27,816961,197.37,197.65,196.95
10/21/2016,196.47,1376361,195.54,196.57,195.38
10/20/2016,196.42,1309796,196.37,196.97,195.7
10/19/2016,196.74,1041360,196.49,197.08,196.1297
10/18/2016,196.2,1263381,196.7,196.76,195.82
10/17/2016,195.05,1323158,195.64,195.9273,194.81
10/14/2016,195.63,1218830,196.65,197.12,195.61
10/13/2016,195.58,2406168,194.83,196.11,193.92
10/12/2016,196.21,1458672,196.12,196.74,195.5876
10/11/2016,195.96,2642814,198,198.07,195.19
10/10/2016,198.37,1297401,198.44,198.95,198.31
10/7/2016,197.46,1795140,198.42,198.6,196.651
10/6/2016,198.19,1113392,197.74,198.34,197.16
10/5/2016,197.96,1126748,197.77,198.44,197.72
10/4/2016,197.14,2846569,198.25,198.47,196.48
10/3/2016,198.06,2134531,198.18,198.35,197.45
9/30/2016,198.69,3147403,198.01,199.34,197.75
9/29/2016,197.11,2062403,198.71,199.11,196.54
9/28/2016,198.98,1419899,198.18,199.07,197.13
9/27/2016,197.91,1468015,196.53,198.01,196.16
9/26/2016,196.71,2451566,197.47,197.6,196.5
9/23/2016,198.29,1413559,198.98,199.1098,198.22
9/22/2016,199.36,2215193,199.26,199.71,198.98
9/21/2016,198.17,2238673,196.69,198.34,195.98
9/20/2016,195.97,1293885,196.86,197.03,195.93
9/19/2016,195.95,2061150,196.63,197.2848,195.64
9/16/2016,195.89,1774200,196.02,196.19,195.17
9/15/2016,196.66,1874417,194.51,197.07,194.37
9/14/2016,194.66,2966319,194.83,196.1199,194.12
9/13/2016,194.78,3361848,196.25,196.51,194.12
9/12/2016,198.48,2800160,194.88,198.95,194.8
9/9/2016,195.68,3430638,199.08,199.18,195.67
9/8/2016,200.52,2180474,200.62,200.9199,200.19
9/7/2016,200.99,1455442,200.82,201.15,200.32
9/6/2016,201,1589599,200.69,201.04,199.92
9/2/2016,200.37,1555772,200.41,200.83,199.78
9/1/2016,199.48,2196083,199.5,199.79,198.24
8/31/2016,199.52,2343858,199.7,199.82,198.65
8/30/2016,200.01,1407317,200.28,200.57,199.4476
8/29/2016,200.39,1140577,199.53,200.6453,199.49
8/26/2016,199.38,2890614,199.96,201.05,198.44
8/25/2016,199.76,1262644,199.48,200.21,199.3316
8/24/2016,199.92,1160458,200.78,200.87,199.46
8/23/2016,200.89,1214451,201.18,201.51,200.86
8/22/2016,200.52,880385,200.3,200.75,199.88
8/19/2016,200.54,1190807,200.34,200.72,199.81
8/18/2016,200.82,5211151,200.37,200.86,200.25
8/17/2016,200.34,3157676,200.05,200.53,199.1401
8/16/2016,200.01,1729275,200.61,200.66,200
8/15/2016,201.05,1051234,200.89,201.41,200.85
8/12/2016,200.47,1718942,200.32,200.7,200.04
8/11/2016,200.67,1645006,200.31,200.89,199.995
8/10/2016,199.69,1221289,200.34,200.395,199.33
8/9/2016,200.2,1821096,200.19,200.73,199.86
8/8/2016,200.07,1440049,200.41,200.5099,199.79
8/5/2016,200.17,1818582,199.34,200.2216,199.19
8/4/2016,198.57,1384740,198.5,198.9,198.05
8/3/2016,198.38,2057504,197.74,198.42,197.3961
8/2/2016,197.81,4085790,198.79,198.94,196.88
8/1/2016,199.05,2111471,199.33,199.71,198.58
7/29/2016,199.28,1758641,198.63,199.6,198.32
7/28/2016,198.93,937204,198.49,199.21,197.975
7/27/2016,198.71,2120153,199.29,199.34,197.85
7/26/2016,198.84,1405321,198.7,199.25,197.9745
7/25/2016,198.85,1172616,199.1,199.17,198.17
7/22/2016,199.33,1678985,198.62,199.38,198.3
7/21/2016,198.41,4509727,199.07,199.32,197.97
7/20/2016,199.16,1096590,198.92,199.44,198.41
7/19/2016,198.36,1003296,198.13,198.39,197.88
7/18/2016,198.58,1154924,198.15,198.74,197.9
7/15/2016,198.01,2346463,198.93,198.93,197.56
7/14/2016,198.31,3690912,198.58,198.8,197.89
7/13/2016,197.16,2767309,197.69,197.69,196.685
7/12/2016,197.23,2355828,196.84,197.54,196.59
7/11/2016,195.85,3590430,195.62,196.41,195.41
7/8/2016,195.17,2048546,193.63,195.36,193.41
7/7/2016,192.25,1704943,192.56,193.26,191.4377
7/6/2016,192.38,2197818,190.71,192.49,189.97
7/5/2016,191.25,2231597,191.73,191.82,190.57
7/1/2016,192.6,2170963,192.09,193.12,192.07
6/30/2016,192.2,3821977,190.13,192.24,189.5276
6/29/2016,189.64,4147566,187.95,189.86,187.86
6/28/2016,186.43,4474687,184.87,186.44,184.53
6/27/2016,183.05,7718752,185.06,185.06,182.27
6/24/2016,186.56,10310110,187,189.82,186
6/23/2016,193.39,2576541,192.52,193.44,192
6/22/2016,190.92,2240564,191.45,192.21,190.775
6/21/2016,191.24,1824423,191.15,191.65,190.65
6/20/2016,191.65,1192213,192.56,193.26,191.564
6/17/2016,190.43,1700645,191.1,191.1,189.73
6/16/2016,191.14,2744398,189.6,191.33,188.57
6/15/2016,190.52,1590651,191.26,191.96,190.36
6/14/2016,190.8,2050387,190.83,191.4502,189.8
6/13/2016,191.22,2315547,192.03,192.97,191.12
6/10/2016,192.67,1932075,193.07,193.4299,192.1172
6/9/2016,194.54,1521518,194.02,194.6899,193.75
6/8/2016,194.84,1041126,194.34,194.95,194.21
6/7/2016,194.2,1551220,194.05,194.78,194.015
6/6/2016,193.85,1177575,193.29,194.24,193.12
6/3/2016,192.92,1897245,192.85,193.26,191.59
6/2/2016,193.48,1601658,192.45,193.48,191.92
6/1/2016,192.9,2373135,191.88,193.06,191.63
5/31/2016,192.54,2818317,193.16,193.27,191.88
5/27/2016,192.77,988553,192.19,192.83,192.16
5/26/2016,192.02,1222786,192.14,192.36,191.68
5/25/2016,191.93,2006673,191.38,192.42,191.36
5/24/2016,190.63,1985454,189.13,191.01,189.08
5/23/2016,188.24,1415351,188.48,188.78,188.02
5/20/2016,188.49,1588695,187.97,189.05,187.9
5/19/2016,187.32,1795171,187.15,187.59,185.97
5/18/2016,187.93,1937226,187.5,189.2,186.7776
5/17/2016,187.96,3322895,189.35,189.65,187.33
5/16/2016,189.63,1075169,187.98,190.16,187.93
5/13/2016,187.76,1658717,189.1,189.71,187.46
5/12/2016,189.51,1783364,190.14,190.2889,188.36
5/11/2016,189.4,2724909,190.71,191.07,189.39
5/10/2016,191.19,1020385,189.61,191.21,189.54
5/9/2016,188.85,1552334,188.55,189.27,188.36
5/6/2016,188.65,1551415,187.21,188.7199,187
5/5/2016,187.97,1609522,188.57,188.9,187.5711
5/4/2016,187.99,2079084,187.99,188.78,187.47
5/3/2016,189.1,2347987,189.44,189.66,188.28
5/2/2016,190.73,1637728,189.81,190.95,189.34
4/29/2016,189.22,2785562,189.62,189.975,188.05
4/28/2016,190.3,1573732,191.22,192.4,189.8495
4/27/2016,192.03,1971845,191.21,192.44,190.8
4/26/2016,191.63,1709342,191.72,192.16,191.14
4/25/2016,191.35,2366327,191.07,191.36,190.35
4/22/2016,191.66,1863671,191.3,191.94,190.69
4/21/2016,191.61,1814185,192.7,192.82,191.37
4/20/2016,192.68,1636809,192.6,193.43,192.05
4/19/2016,192.52,1633234,192.36,192.78,191.6401
4/18/2016,191.94,2345283,189.99,191.94,189.85
4/15/2016,190.56,2059711,190.8,190.85,190.22
4/14/2016,190.77,3214759,190.84,191.31,190.41
4/13/2016,190.79,1971372,189.88,190.85,189.71
4/12/2016,188.9,1591097,187.29,189.1799,186.83
4/11/2016,187.08,1354533,188.26,188.99,187.03
4/8/2016,187.57,2043818,188.31,188.774,186.99
4/7/2016,187.06,2628239,188.17,188.5,186.26
4/6/2016,189.29,1856333,187.39,189.38,187.09
4/5/2016,187.25,1737537,187.74,188.21,187
4/4/2016,189.17,1258004,189.74,189.9,188.83
4/1/2016,189.77,2971762,187.4,189.96,187.1
3/31/2016,188.56,3007818,188.85,189.29,188.32
3/30/2016,189.01,1907700,189.17,189.72,188.58
3/29/2016,188.22,1604848,185.99,188.22,185.63
3/28/2016,186.43,1271260,186.76,186.94,185.92
3/24/2016,186.3,1874837,185.25,186.32,185.01
3/23/2016,186.43,1633330,187.18,187.36,186.18
3/22/2016,187.63,1520631,186.89,188.21,186.71
3/21/2016,187.73,1534929,187.18,187.94,186.91
3/18/2016,188.45,2623349,188.35,188.79,187.91
3/17/2016,187.75,1937606,186.42,188.235,186
3/16/2016,186.57,2700654,184.88,186.93,184.86
3/15/2016,185.46,1325297,184.7,185.46,184.42
3/14/2016,185.7,1412806,185.4,186.2,185.07
3/11/2016,185.98,2231094,184.57,186.01,184.46
3/10/2016,183.01,2089526,183.38,184.39,181.03
3/9/2016,182.91,1641079,182.85,183.22,182.01
3/8/2016,181.91,3384371,182.83,183.33,181.78
3/7/2016,183.98,3449325,182.85,184.389,182.75
3/4/2016,183.78,2820858,183.45,184.66,182.55
3/3/2016,183.19,3151173,182.27,183.23,181.7
3/2/2016,182.52,3839271,181.36,182.54,180.908
3/1/2016,181.75,3040855,178.84,181.75,178.33
2/29/2016,177.38,3125830,178.94,179.95,177.38
2/26/2016,178.98,2560772,180.2,180.36,178.74
2/25/2016,179.31,2546042,177.7,179.31,176.83
2/24/2016,177.18,2599802,174.79,177.45,173.6
2/23/2016,176.35,2075395,177.92,178.19,176.22
2/22/2016,178.59,2602993,177.78,178.75,177.71
2/19/2016,176.07,1136909,175.28,176.2,174.6499
2/18/2016,176.11,1646148,177.2,177.22,175.8
2/17/2016,176.86,2264999,175.32,177.25,175.1248
2/16/2016,174.01,2360975,173.2,174.01,172.05
2/12/2016,171.14,1800434,169.54,171.14,168.6999
2/11/2016,167.7,3436276,167.26,168.72,166.05
2/10/2016,169.88,1952905,170.93,172.65,169.72
2/9/2016,169.99,2360700,168.18,171.3699,167.97
2/8/2016,169.94,3402016,170.29,170.6196,167.62
2/5/2016,172.31,2371990,175.04,175.19,171.65
2/4/2016,175.61,3562207,174.95,176.7,174.23
2/3/2016,175.39,3871039,175.47,175.81,171.57
2/2/2016,174.37,5101168,175.86,176.09,173.8
2/1/2016,177.59,3920843,176.61,178.39,175.91
1/29/2016,177.75,4453035,174.34,177.75,174.08
1/28/2016,173.36,2616488,174.13,174.3516,171.65
1/27/2016,172.42,3538849,173.89,175.62,171.501
1/26/2016,174.4,2263672,172.85,174.66,172.39
1/25/2016,172.07,2756649,174.1,174.33,171.8277
1/22/2016,174.66,2609834,174.03,174.86,173.18
1/21/2016,171.15,3002510,170.79,173.14,169.33
1/20/2016,170.32,8576978,169.59,171.88,165.96
1/19/2016,172.34,5863305,174.2,174.2899,170.72
1/15/2016,172.15,8087103,171.2,173.0585,170.1
1/14/2016,175.92,5081372,173.79,177.18,172.06
1/13/2016,173.11,4125222,178.43,178.64,172.72
1/12/2016,177.45,2997949,177.75,178.36,175.26
1/11/2016,175.99,4481249,177.04,177.32,174.06
1/8/2016,175.97,7356661,178.965,179.53,175.65
1/7/2016,177.86,4838279,179.15,181,177.5
1/6/2016,182.3,2755089,181.93,183.38,181.19
1/5/2016,184.64,2882479,184.57,185.115,183.43
1/4/2016,184.31,4193516,183.77,184.32,182.08
12/31/2015,186.93,2395233,188.12,188.76,186.93
12/30/2015,188.8,2535857,189.97,189.986,188.67
12/29/2015,190.2,1757106,189.43,190.5099,189.34
12/28/2015,188.1,2668291,187.85,188.18,187
12/24/2015,188.51,1171195,188.69,189.17,188.34
12/23/2015,188.84,2275458,187.75,188.94,187.57
12/22/2015,186.6,2423076,185.85,186.89,184.8
12/21/2015,184.93,2168689,184.74,185.07,183.47
12/18/2015,184.4,4531140,186.95,187.08,184.4
12/17/2015,187.89,3095714,191.14,191.16,187.82
12/16/2015,190.67,6359558,189.28,191.08,187.7
12/15/2015,188.03,3799311,187.75,188.96,187.53
12/14/2015,186.09,2718343,185.32,186.09,183.31
12/11/2015,184.98,3084158,186.44,187.15,184.75
12/10/2015,188.74,4083791,188.5,190.18,188.1
12/9/2015,188.31,4500273,189.12,191.32,187.2
12/8/2015,189.73,1721657,189.25,190.72,188.67
12/7/2015,190.95,1752945,191.88,191.88,189.98
12/4/2015,192.16,2900787,188.99,192.52,188.84
12/3/2015,188.46,2724471,191.56,191.75,187.73
12/2/2015,191.18,1999616,193.18,193.4462,190.92
12/1/2015,193.22,1812918,192.05,193.3,191.78
11/30/2015,191.37,1550956,192.45,192.47,191.24
11/27/2015,192.15,894462,192.08,192.38,191.5
11/25/2015,191.96,758701,192.15,192.3099,191.67
11/24/2015,192.02,1571991,190.63,192.38,190.18
11/23/2015,191.71,1308110,191.89,192.538,191.2
11/20/2015,191.93,1317636,192.01,192.66,191.5
11/19/2015,191.22,2155031,191.3,191.68,190.9
11/18/2015,191.32,2858619,188.91,191.51,188.89
11/17/2015,188.29,1879921,188.86,189.79,187.834
11/16/2015,188.52,1687079,185.5,188.55,185.36
11/13/2015,185.67,3223790,187.35,187.62,185.58
11/12/2015,187.84,2454679,189.36,189.81,187.78
11/11/2015,190.39,1114337,191.48,191.55,190.39
11/10/2015,191.12,1257459,190.26,191.25,189.91
11/9/2015,190.76,2127809,191.89,192.01,189.75
11/6/2015,192.56,2172599,192.26,192.83,191.118
11/5/2015,192.64,2185094,192.99,193.437,191.71
11/4/2015,192.88,1786682,193.77,193.9,192.2765
11/3/2015,193.43,3920095,192.54,194.06,192.28
11/2/2015,192.82,2403261,190.98,193.09,190.85
10/30/2015,190.56,2011559,191.82,192,190.56
10/29/2015,191.53,1779006,191.04,191.854,190.89
10/28/2015,191.6,2251895,189.84,191.6,189.06
10/27/2015,189.4,1442405,189.08,189.758,188.65
10/26/2015,189.77,1150450,190.11,190.12,189.39
10/23/2015,190.22,1624328,190,190.63,189.14
10/22/2015,188.17,1498286,186.02,188.383,185.97
10/21/2015,184.97,1556681,186.79,186.81,184.86
10/20/2015,186.18,1151189,186.02,186.8699,185.7
10/19/2015,186.42,768898,185.66,186.43,185.31
10/16/2015,186.2,1241247,185.92,186.34,185.1241
10/15/2015,185.45,2521946,183.4,185.494,183.02
10/14/2015,182.71,1184012,183.45,184.13,182.39
10/13/2015,183.57,1022226,183.98,185.31,183.39
10/12/2015,184.8,885090,184.68,184.93,184.18
10/9/2015,184.58,1651032,184.66,185.08,183.91
10/8/2015,184.48,3109451,182.44,184.78,182.08
10/7/2015,182.87,1693811,182.4,183.19,181.05
10/6/2015,181.35,1325351,181.88,182.408,180.59
10/5/2015,181.96,2049140,180.14,182.18,180
10/2/2015,178.75,2307155,174,178.75,173.35
10/1/2015,176.2,3948423,175.97,176.43,174
9/30/2015,175.71,4123433,174.56,175.84,173.67
9/29/2015,172.4,3219419,172.67,173.92,171.3601
9/28/2015,172.31,3732757,175.86,175.87,172.02
9/25/2015,176.76,3436258,178.48,178.71,175.83
